asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,product_availability,climate_pledge_friendly,sales_volume,delivery,has_variations,unit_price,unit_count,coupon_text
B0CGVM1TBK,"Landline Phone, Big Button Phone for Seniors, Telephone Can One-Touch Dialling with 9 Piction, Suitable for People with Vision Disorders/Hearing Damage, Corded Phone Can Be Used for Home, Office",$29.99,,USD,4,148,https://www.amazon.com/dp/B0CGVM1TBK,https://m.media-amazon.com/images/I/71+oiIAtj6L._AC_UY654_FMwebp_QL65_.jpg,2,$28.95,False,False,True,,False,300+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,Save 5% with coupon
B008UZE0IU,"VTech CD1113 Corded Phone for Home Office - Easy-to-Use Telephone with Caller ID/Call Waiting, 13 Speed Dial Keys, No AC Power Required, Flash, Volume Control, Hearing Aid Compatible,Wall-mount, Black",$22.40,$23.86,USD,4.1,1742,https://www.amazon.com/dp/B008UZE0IU,https://m.media-amazon.com/images/I/61WJ0rTuBUL._AC_UY654_FMwebp_QL65_.jpg,15,$14.80,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B084CVPLLC,Moto G stylus | 2020 | Unlocked | Made for US by Motorola | 4/128GB | 48MP Camera | Indigo,$149.99,$179.99,USD,4.4,6645,https://www.amazon.com/dp/B084CVPLLC,https://m.media-amazon.com/images/I/61qM8jENnfL._AC_UY654_FMwebp_QL65_.jpg,5,$89.95,False,False,True,,False,Typical: ,"FREE delivery Fri, Sep 27",True,,,
B00BLVLHEU,VTech CS6629 Dect 6.0 1-Handset Cordless Answering System,$38.58,,USD,4.4,2145,https://www.amazon.com/dp/B00BLVLHEU,https://m.media-amazon.com/images/I/71ZI9nFnZeL._AC_UY654_FMwebp_QL65_.jpg,24,$17.63,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B004KQDBKG,"Panasonic KX-TS880B Integrated Corded Telephone,Black",$55.00,$59.99,USD,3.9,862,https://www.amazon.com/dp/B004KQDBKG,https://m.media-amazon.com/images/I/71ZU4epLzLL._AC_UY654_FMwebp_QL65_.jpg,3,$16.41,False,False,True,,False,50+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0C6SLFZ1T,"Corded Phone for Home, Durable landline Phone with Large Buttons for Seniors, Versatile Mini Phone for The Home, Office, and More (Black)",$13.98,,USD,3.6,314,https://www.amazon.com/dp/B0C6SLFZ1T,https://m.media-amazon.com/images/I/61kWEFuz0cL._AC_UY654_FMwebp_QL65_.jpg,1,$13.98,False,False,True,,False,200+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B09MMJWHDX,TCL Flip Pro Slate Gray Basic Flip Phone (Verizon),$41.00,,USD,3,105,https://www.amazon.com/dp/B09MMJWHDX,https://m.media-amazon.com/images/I/31pUEzdlZYL._AC_UY523_FMwebp_QL65_.jpg,6,$34.48,False,False,False,,False,200+ bought in past month,FREE delivery Sep 24 - 26 Or fastest delivery Sep 23 - 25,False,,,
B08M46Q3C1,"Panasonic Office Phone System, Corded Base Station with 4-Lines Expandable with Up to 10 Compatible Panasonic Business Phones Wirelessly - KX-TGW420B (Black)",$146.29,$169.99,USD,3.8,136,https://www.amazon.com/dp/B08M46Q3C1,https://m.media-amazon.com/images/I/71-CriqF4wL._AC_UY654_FMwebp_QL65_.jpg,23,$61.19,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0BQZP5XQP,"Old Style Wall Phone-Freely Adjust The Volume Landline Phone, Classic Retro Design Landline Phones for Home, Wall Phones for Landline, Suitable for Living Room, School, Home, Office(Black)",$9.99,,USD,3.4,349,https://www.amazon.com/dp/B0BQZP5XQP,https://m.media-amazon.com/images/I/61MxhzoUtQL._AC_UY654_FMwebp_QL65_.jpg,1,$9.99,False,False,True,,False,200+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B0CSDWT13K,Xiaomi Redmi Note 13 4G LTE (256GB + 8GB) 6.67&quot; 108MP Triple (Tmobile Mint Tello Global) Global Bands Unlocked + (Fast Car Dual Charger Bundle) (MidnightBlack Global ROM),$159.69,$169.99,USD,4.4,155,https://www.amazon.com/dp/B0CSDWT13K,https://m.media-amazon.com/images/I/41UZCtYsNOL._AC_UY600_FMwebp_QL65_.jpg,1,$159.69,False,False,True,,False,300+ bought in past month,"FREE delivery Tue, Sep 24",True,,,
B0D5GJ5RFH,X3 2024 New Cheap 4G LTE GSM Unlocked Android Phones 6.0” Cell Phone 3000mAh Android Phone 8MP Smartphone 16GB Dual SIM (for T-Mobile Metro Mint Tello USA Market) Face Unlocked (Gold),$59.99,,USD,1.6,4,https://www.amazon.com/dp/B0D5GJ5RFH,https://m.media-amazon.com/images/I/614n5vOkGGL._AC_UY654_FMwebp_QL65_.jpg,1,$59.99,False,False,True,,False,50+ bought in past month,"FREE delivery Tue, Sep 24",False,,,Save 10% with coupon
B0B7KNC1CM,"SMPL Big Button Phone for Seniors, Simple Corded Landline &amp; VOIP Home Telephone for Elderly, Handicap, Alzheimer’s, Dementia, Hearing Impaired 56011",$64.99,,USD,4.1,1952,https://www.amazon.com/dp/B0B7KNC1CM,https://m.media-amazon.com/images/I/61vFuQ0zFwL._AC_UY654_FMwebp_QL65_.jpg,1,$64.99,False,False,True,,False,50+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B001TK3DLS,"AT&amp;T TR1909B Trimline Corded Phone with Caller ID, Black",$23.04,,USD,4.1,2406,https://www.amazon.com/dp/B001TK3DLS,https://m.media-amazon.com/images/I/51lmon6XamL._AC_UY654_FMwebp_QL65_.jpg,45,$13.73,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B0CQPBKCNH,"Hellobaby DECT 6.0 Cordless Phone with 2 Handsets, Reliable 1000 ft Range, Cordless Home Phone with Caller ID/Call Waiting, Call Block, Phones Landline Cordless with Blue Backlit Display, HB2688-2",$27.99,$37.99,USD,3.9,178,https://www.amazon.com/dp/B0CQPBKCNH,https://m.media-amazon.com/images/I/61KI5zTp7gL._AC_UY654_FMwebp_QL65_.jpg,3,$25.93,False,False,True,,False,200+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,Save 18% with coupon
B0CH9P3HYW,"VTech IS8251 Business Grade Expandable Cordless Phone for Home Office, 5&quot; Color Display, Programmable Short Cut Keys, Smart Call Blocking, Answering System, Bluetooth Connect to Cell",$89.95,$109.95,USD,4.2,918,https://www.amazon.com/dp/B0CH9P3HYW,https://m.media-amazon.com/images/I/81dwSOM4LGL._AC_UY654_FMwebp_QL65_.jpg,2,$56.58,False,False,True,,False,List: ,"FREE delivery Tue, Sep 24",False,,,
B07DVTRK72,"Y043 Corded Landline Telephone for Home, Caller ID/Call Waiting, Easy-to-Use, Speaker, Display, Desk Phone Only (Off-White)",$18.98,$29.98,USD,3.8,1235,https://www.amazon.com/dp/B07DVTRK72,https://m.media-amazon.com/images/I/61dRxyw59hL._AC_UY654_FMwebp_QL65_.jpg,1,$18.98,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B0D749T6DG,"Gabb Phone 4 Pro The Safe Phone Built for Teens - No Social Media/Internet, GPS Tracking, Parental Controls, Talk &amp; Text, Safe Messaging, Safe Video Calls, 30 Activation Fee",$199.99,,USD,4.5,29,https://www.amazon.com/dp/B0D749T6DG,https://m.media-amazon.com/images/I/711mfMxPxXL._AC_UY654_FMwebp_QL65_.jpg,1,$199.99,False,False,True,,True,50+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0CK2RLX1N,"Motorola Edge + Plus | 2022 | US Version| 5G Smartphone with Android 12.0 | 8 GB Memory | 50MP Camera | 4800mAh, More Than All Day Battery Life | Unlocked Phone | (128GB | Cosmos Blue) (Renewed)",$184.95,$219.00,USD,4,69,https://www.amazon.com/dp/B0CK2RLX1N,https://m.media-amazon.com/images/I/61AgvYEwIYL._AC_UY654_FMwebp_QL65_.jpg,1,$184.95,False,False,False,Only 1 left in stock - order soon.,False,Typical price: ,"FREE delivery Sep 25 - 27 Or fastest delivery Tomorrow, Sep 20 Only 1 left in stock - order soon.",True,,,
B0CJ7VVD3X,X1 2024 New 4G LTE GSM Unlocked Cell Phone 6.5” HD+ Screen Mobile Phones 4000mAh Android 10 Smart phone 16MP Smartphone Dual SIM (For T-mobile Metro Mint Tello USA Market) Face Unlock (Black),$68.99,,USD,3.2,36,https://www.amazon.com/dp/B0CJ7VVD3X,https://m.media-amazon.com/images/I/61+1yifb6uL._AC_UY654_FMwebp_QL65_.jpg,1,$68.99,False,False,True,,False,50+ bought in past month,"FREE delivery Tue, Sep 24",False,,,Save 5% with coupon
B09SM6GR4B,Moto G Power | 2022 | 3-Day Battery | Unlocked | Made for US by Motorola | 4/128GB | 50 MP Camera | Ice Blue,$179.99,,USD,4.2,2671,https://www.amazon.com/dp/B09SM6GR4B,https://m.media-amazon.com/images/I/61I2yy1G57L._AC_UY654_FMwebp_QL65_.jpg,9,$79.99,False,False,False,,False,More Buying Choices,FREE delivery,True,,,
B0016ALH32,"XL88Q - Easy to Use One-Piece Telephone with Ring/in-Use Light Indicator, Extra Loud-Extra Clear Volume Boost, for Busy Settings, Elderly &amp; Teenagers, Corded Landline Telephone, Pack of 1",$19.99,,USD,4.2,211,https://www.amazon.com/dp/B0016ALH32,https://m.media-amazon.com/images/I/71wg3jSeekL._AC_UY654_FMwebp_QL65_.jpg,3,$17.20,False,False,True,,True,200+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B0D8B4HNNX,"OUKITEL G1 Rugged Smartphone Unlocked - 24+256GB/1TB Android 14 Rugged Cellphones, 6.52” HD Display 48MP Rear Camera 10600mAh Battery IP68/IP69K Waterproof Phone, Dual Sim/NFC/Fingerprint 2024",$199.99,,USD,4.6,39,https://www.amazon.com/dp/B0D8B4HNNX,https://m.media-amazon.com/images/I/81pUojTOvKL._AC_UY654_FMwebp_QL65_.jpg,1,$199.99,False,False,True,Only 18 left in stock - order soon.,False,,"FREE delivery Tue, Sep 24 Only 18 left in stock - order soon.",False,,,Save $40.00 with coupon
B0CNPHHTM3,"HelloBaby DECT 6.0 Cordless Phone with 2 Handsets, Advanced Call Block, Expandable Cordless Phone with Trilingual Caller ID/Call Waiting, Full-Duplex Handset Speakerphone, Reliable 1000ft Range",$39.99,$42.99,USD,3.9,300,https://www.amazon.com/dp/B0CNPHHTM3,https://m.media-amazon.com/images/I/71Qacg54MmL._AC_UY654_FMwebp_QL65_.jpg,3,$34.74,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24",False,,,Save 30% with coupon
B074VFRKZG,Motorola Moto X4 Factory Unlocked Phone - 32GB - 5.2&quot; - Super Black - PA8S0006US,$120.00,,USD,3.9,285,https://www.amazon.com/dp/B074VFRKZG,https://m.media-amazon.com/images/I/7159JihtggL._AC_UY654_FMwebp_QL65_.jpg,5,$109.95,False,False,True,,False,More Buying Choices,"FREE delivery Tue, Sep 24",False,,,
B0BYJJYLJ8,"VTech LS6381-2 Bluetooth Speaker with Echo Cancellation, Noise Reduction, Music Streaming, PC/Landline/Cellular Calls, Paired with DECT6.0 Cordless Handset, Answering System, Smart Call Blocker,Black",$40.93,,USD,4.1,1899,https://www.amazon.com/dp/B0BYJJYLJ8,https://m.media-amazon.com/images/I/81GBYd3bkvL._AC_UY654_FMwebp_QL65_.jpg,17,$36.71,False,False,True,Only 5 left in stock - order soon.,False,500+ bought in past month,"FREE delivery Tue, Sep 24 Only 5 left in stock - order soon.",False,,,
B0C5CJFVVD,"SAMSUNG Galaxy S20 FE 5G (128GB, 6GB) 6.5&quot; AMOLED, Snapdragon 865, Volte (Fully Unlocked for T-Mobile, AT&amp;T, Verizon, Global) G781U1 (w/Wireless Charger, Navy) (Renewed)",$199.00,,USD,3.9,1604,https://www.amazon.com/dp/B0C5CJFVVD,https://m.media-amazon.com/images/I/51gfaY6FQwL._AC_UY654_FMwebp_QL65_.jpg,5,$150.00,False,False,True,Only 5 left in stock - order soon.,False,More Buying Choices,"FREE delivery Tomorrow, Sep 20 Only 5 left in stock - order soon.",True,,,
B099NZRSND,Motorola One 5G UW 128GB Oxford Blue for Verizon (Renewed),$82.85,$97.99,USD,4.3,162,https://www.amazon.com/dp/B099NZRSND,https://m.media-amazon.com/images/I/41BGRETQl4S._AC_UY500_FMwebp_QL65_.jpg,8,$73.99,False,False,False,,True,Typical price: ,FREE delivery Sep 24 - 26 Or fastest delivery Sep 20 - 24,False,,,
B0D1C7N13W,"AT&amp;T Essentials Edge Pro Case, Cell Phone Accessories, with Drop Protection for Apple iPhone (Clear Edge, iPhone 15/14/13)",$17.99,$29.99,USD,3.4,6,https://www.amazon.com/dp/B0D1C7N13W,https://m.media-amazon.com/images/I/61Vx0o4-HLL._AC_UY654_FMwebp_QL65_.jpg,1,$17.99,False,False,True,,False,List: ,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",True,,,
B0016CVUR8,Hamburger Cheeseburger Burger Phone Telephone IN JUNO(Telephone),$12.98,$15.80,USD,4.3,1079,https://www.amazon.com/dp/B0016CVUR8,https://m.media-amazon.com/images/I/615BRqdAWeL._AC_UY654_FMwebp_QL65_.jpg,8,$12.00,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B00R2K4LCY,"Scosche MAGWSM2 MagicMount Magnetic Suction Cup Mount for Car Windshield or Dashboard, 360° Adjustable Magnet Head, Universal Cell Phone Holder for Car, Compatible with iPhone, Samsung &amp; All Devices",$11.99,,USD,4.4,53768,https://www.amazon.com/dp/B00R2K4LCY,https://m.media-amazon.com/images/I/71nzbL+UI-L._AC_UY654_FMwebp_QL65_.jpg,4,$8.89,False,False,True,,False,200+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B09GKPDCVW,Yealink W76P - IP DECT Phone Bundle W56H with W70 Base,$161.23,$179.99,USD,4.2,155,https://www.amazon.com/dp/B09GKPDCVW,https://m.media-amazon.com/images/I/61-OsRg1sqL._AC_UY654_FMwebp_QL65_.jpg,31,$95.00,False,False,False,Only 11 left in stock - order soon.,False,200+ bought in past month,"FREE delivery Tue, Sep 24 Only 11 left in stock - order soon.",False,,,
B0CNT2N5LK,"Unlocked Smartphone, 6.3 inch HD Display, Android10.0, Dual SIM, Dual Cameras, 1GB RAM+16GB ROM (Expandable to 128GB), Support: WiFi, Bluetooth, GPS 3G Mobile Phones (Black)",$65.99,,USD,3,165,https://www.amazon.com/dp/B0CNT2N5LK,https://m.media-amazon.com/images/I/61oOFzDIvRL._AC_UY654_FMwebp_QL65_.jpg,1,$65.99,False,False,True,,False,,"FREE delivery Fri, Sep 27",True,,,
B09GKXZCWY,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 128GB Storage US Warranty, Green (Renewed)",$326.00,$539.99,USD,3.9,313,https://www.amazon.com/dp/B09GKXZCWY,https://m.media-amazon.com/images/I/71rK4lbCPLL._AC_UY654_FMwebp_QL65_.jpg,4,$214.99,False,False,False,Only 3 left in stock - order soon.,True,50+ bought in past month,"FREE delivery Sep 26 - Oct 2 Or fastest delivery Tomorrow, Sep 20 Only 3 left in stock - order soon.",False,,,
B094XLBK47,Samsung Galaxy A51 5G | A516U | 128GB | Single SIM | Android Smartphone | Prism Crush Blue - Verizon Locked - (Renewed),$144.00,,USD,4.1,103,https://www.amazon.com/dp/B094XLBK47,https://m.media-amazon.com/images/I/81ikuAK74WS._AC_UY654_FMwebp_QL65_.jpg,9,$134.00,False,False,True,,True,More Buying Choices,"FREE delivery Wed, Sep 25",False,,,
B0CNNNYPPR,KYOCERA New E4830 DuraXE Epic AT&amp;T/Unlocked FirstNet Flip Smart Phone 16GB Rugged PTT Wi-Fi LTE Black (US Warranty) NO Verizon,$199.95,,USD,4.2,23,https://www.amazon.com/dp/B0CNNNYPPR,https://m.media-amazon.com/images/I/415D7aY6OlL._AC_UY500_FMwebp_QL65_.jpg,2,$84.55,False,False,False,,False,100+ bought in past month,"FREE delivery Fri, Sep 27 Or fastest delivery Tomorrow, Sep 20",False,,,
B073FLYQZ5,Panasonic KX-TGM420W + (1) KX-TGMA44W Amplified Cordless Phone with Digital Answering Machine and Voice Volume Booster upto 40 dB (2 Handsets),$195.24,,USD,4.3,951,https://www.amazon.com/dp/B073FLYQZ5,https://m.media-amazon.com/images/I/61JaEG8qGJS._AC_UY654_FMwebp_QL65_.jpg,1,$195.24,False,False,False,,False,100+ bought in past month,"FREE delivery Sep 23 - 25 Or fastest delivery Tomorrow, Sep 20",False,,,
B0D8765X3Q,"VTech 3-Handset Cordless Phone with Answering Machine, with Large Display and Big Buttons Caller ID, Full-Duplex Speakerphone, Last 10 Number Redial, Easy to use VG232-3",$65.95,,USD,4.5,19,https://www.amazon.com/dp/B0D8765X3Q,https://m.media-amazon.com/images/I/71nTOUOt9zL._AC_UY654_FMwebp_QL65_.jpg,3,$45.77,False,False,True,,False,100+ bought in past month,"FREE delivery Thu, Sep 26 Or fastest delivery Tue, Sep 24",False,,,
B0CH7Q92J8,"NUU A23Plus Basic Cell Phone for AT&amp;T, T-Mobile, Cricket, Mint Mobile, Metro, 64G/3GB 6.3&quot; 4G LTE, Q Link, Hello Mobile Dual SIM, Black, 365 Days US Warranty with Detachable &amp; Replaceable Battery",$79.99,$84.99,USD,3.7,400,https://www.amazon.com/dp/B0CH7Q92J8,https://m.media-amazon.com/images/I/71P-Cch1wlL._AC_UY654_FMwebp_QL65_.jpg,1,$79.99,False,False,True,,False,400+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0CMTLGC9W,"Kids Smart Phone for Girls, Christmas Birthday Gifts for Girls Age 3-10 Kids Toys Cell Phone, 2.8&quot; Touchscreen Toddler Learning Play Toy Phone with Dual Camera, Game, Music Player, 8G SD Card (Purple)",$31.99,$39.99,USD,4.2,1373,https://www.amazon.com/dp/B0CMTLGC9W,https://m.media-amazon.com/images/I/71dwraR96OL._AC_UY654_FMwebp_QL65_.jpg,3,$26.93,False,False,True,,False,4K+ bought in past month,"FREE delivery Tue, Sep 24",False,,,Save 10% with coupon
B0BYL93774,"Apple iPhone 14, 128GB, Midnight - Unlocked (Renewed Premium)",$541.06,$579.00,USD,4.2,776,https://www.amazon.com/dp/B0BYL93774,https://m.media-amazon.com/images/I/61cwywLZR-L._AC_UY654_FMwebp_QL65_.jpg,6,$511.67,False,False,True,,False,500+ bought in past month,"FREE delivery Tue, Sep 24",True,,,
B075Q15QBW,ZTE Cymbal 4G LTE speed &quot;Verizon Prepaid&quot; Cell Phone - Silver,$70.00,,USD,3.5,294,https://www.amazon.com/dp/B075Q15QBW,https://m.media-amazon.com/images/I/61XqCRSQoGL._AC_UY654_FMwebp_QL65_.jpg,5,$14.97,False,False,True,,False,More Buying Choices,"FREE delivery Tue, Sep 24",False,,,
B09D55BNYB,Motorola Moto G Stylus 128GB Mystic Indigo from Verizon (Renewed),$66.89,$77.00,USD,4,119,https://www.amazon.com/dp/B09D55BNYB,https://m.media-amazon.com/images/I/41LxBU9kgAS._AC_UY500_FMwebp_QL65_.jpg,10,$62.22,False,False,False,Only 2 left in stock - order soon.,True,Typical price: ,"FREE delivery Sat, Sep 21 Or fastest delivery Tomorrow, Sep 20 Only 2 left in stock - order soon.",False,,,
B0CYGZFC54,"Mini Phone, 2.5 Inch 3G Mini Smartphone 2GB RAM 16GB ROM Backup Cellphone Lightweight 5MP Student Cellphone Unlocked Quad Core",$39.99,,USD,2.7,26,https://www.amazon.com/dp/B0CYGZFC54,https://m.media-amazon.com/images/I/618KathhnyL._AC_UY654_FMwebp_QL65_.jpg,1,$39.99,False,False,True,,False,200+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0DCJRJDZS,A23 Unlocked Android Phone 6.7-inch HD LCD Unlocked Cell Phone 6GB+128GB Android 13 Smartphone 5500 mAh Large Battery Unlocked Phone 50MP+13MP Camera 4G Dual SIM (Black),$99.99,$109.99,USD,5,3,https://www.amazon.com/dp/B0DCJRJDZS,https://m.media-amazon.com/images/I/81h9He-n98L._AC_UY654_FMwebp_QL65_.jpg,1,$99.99,False,False,False,,False,50+ bought in past month,FREE delivery,False,,,
B0C5BHVCSJ,motorola Moto G Play 2023 3-Day Battery Unlocked Made for US 3/32GB 16MP Camera Navy Blue (Renewed),$72.99,$99.00,USD,3.9,291,https://www.amazon.com/dp/B0C5BHVCSJ,https://m.media-amazon.com/images/I/61omq7WKOzL._AC_UY654_FMwebp_QL65_.jpg,17,$69.94,False,False,True,Only 1 left in stock - order soon.,False,400+ bought in past month,"FREE delivery Fri, Sep 27 Only 1 left in stock - order soon.",False,,,
B08HC5GMK2,Samsung Galaxy A11 32GB A115U Fully Unlocked Smartphones (Renewed),$83.00,,USD,4,1194,https://www.amazon.com/dp/B08HC5GMK2,https://m.media-amazon.com/images/I/51y-JGU66-L._AC_UY654_FMwebp_QL65_.jpg,16,$69.99,False,False,False,Only 8 left in stock - order soon.,True,100+ bought in past month,"FREE delivery Sat, Sep 21 Only 8 left in stock - order soon.",False,,,
B0CN6Q9D6T,"AGM M9 Rugged Basic Cell Phone, 4G Feature Phone, Simple Mobile Phones, Waterproof, Drop-Proof, Large Buttons, Large Font, Speed Dial, 3 Card Slots, FM Radio, w/Flashlight, 1000mAh, for T-Mobile Only",$49.99,$79.99,USD,3.8,299,https://www.amazon.com/dp/B0CN6Q9D6T,https://m.media-amazon.com/images/I/61aG2rNt-YL._AC_UY654_FMwebp_QL65_.jpg,1,$49.99,False,False,True,,False,300+ bought in past month,"FREE delivery Tue, Sep 24",False,,,Save 10% with coupon
B07P936C7F,"Yealink SIP-T57W IP Phone - Corded/Cordless - Corded/Cordless - Wi-Fi, Bluetooth - Wall Mountable, Desktop - Classic Gray",$202.00,$359.00,USD,3.7,93,https://www.amazon.com/dp/B07P936C7F,https://m.media-amazon.com/images/I/61rYjrMPt8L._AC_UY654_FMwebp_QL65_.jpg,25,$164.35,False,False,False,Only 10 left in stock - order soon.,False,List: ,"FREE delivery Sep 24 - 26 Or fastest delivery Mon, Sep 23 Only 10 left in stock - order soon.",False,,,
B0BWJKXM2M,"Corded Phone, Landline Phone for Home, Mini Phone Use HD Call IC Chip, Used in Hotel/Office/Bank Call Center (Black)",$13.89,,USD,3.8,144,https://www.amazon.com/dp/B0BWJKXM2M,https://m.media-amazon.com/images/I/71KUtVhNkJL._AC_UY654_FMwebp_QL65_.jpg,1,$13.89,False,False,True,,False,,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B0BPN14LQG,Samsung Galaxy A23 5G SM-A236U Factory Unlocked 64GB Black (Renewed),$125.00,$134.00,USD,4.1,309,https://www.amazon.com/dp/B0BPN14LQG,https://m.media-amazon.com/images/I/611g3QkCRdL._AC_UY654_FMwebp_QL65_.jpg,19,$103.90,False,False,False,Only 1 left in stock - order soon.,False,300+ bought in past month,"FREE delivery Sat, Sep 21 Only 1 left in stock - order soon.",False,,,
B0CFB7W1W2,"Total by Verizon Motorola Moto g Play, 32GB, Black - Prepaid Smartphone (Locked)",$49.88,,USD,3.8,99,https://www.amazon.com/dp/B0CFB7W1W2,https://m.media-amazon.com/images/I/71pGGUaxezL._AC_UY654_FMwebp_QL65_.jpg,10,$43.89,False,False,True,,False,50+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0CLM9X2PP,Xiaomi Redmi 13C 4G LTE (128GB + 4GB) Factory Unlocked Global ROM GSM 6.74&quot; 50MP Triple Camera (Tello Mint &amp; Global) + Free Fast Car Charger (Midnight Black Global ROM) (Midnight Black Global ROM),$117.99,,USD,4.2,133,https://www.amazon.com/dp/B0CLM9X2PP,https://m.media-amazon.com/images/I/51OHT0ajNwL._AC_UY654_FMwebp_QL65_.jpg,4,$117.70,False,False,True,Only 6 left in stock - order soon.,False,200+ bought in past month,"FREE delivery Fri, Sep 27 Only 6 left in stock - order soon.",False,,,
B09Q98BRRN,"SAMSUNG Galaxy A03 Core (SM-A032/DS) Dual SIM 32GB/ 2GB RAM, GSM Unlocked International Version - No Warranty - Black",$89.00,,USD,3.8,1819,https://www.amazon.com/dp/B09Q98BRRN,https://m.media-amazon.com/images/I/61EYfTYzWML._AC_UY654_FMwebp_QL65_.jpg,2,$67.17,False,False,True,,False,200+ bought in past month,"FREE delivery Wed, Sep 25",False,,,
B00ZYHA1KI,Hamilton CapTel 2400i Captioned Telephone Large Touch-Screen Captioned Telephone with 40dB Amplification,$75.00,,USD,4.3,1603,https://www.amazon.com/dp/B00ZYHA1KI,https://m.media-amazon.com/images/I/71+l3QY48EL._AC_UY654_FMwebp_QL65_.jpg,4,$59.99,False,False,True,,False,300+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B099N3XGP7,"AT&amp;T CL83507 DECT 6.0 5-Handset Cordless Phone for Home with Dual Keypad Base, Answering Machine, Call Blocking, Caller ID Announcer, Intercom and Long Range, Silver/Black",$131.88,$139.95,USD,4.3,3777,https://www.amazon.com/dp/B099N3XGP7,https://m.media-amazon.com/images/I/81oUqyRLiUS._AC_UY654_FMwebp_QL65_.jpg,3,$62.01,False,False,True,,False,200+ bought in past month,"FREE delivery Thu, Sep 26 Or fastest delivery Tue, Sep 24",False,,,
B07MZDNBDJ,BLU Z5 -GSM Unlocked Dual Sim -Black,$22.99,,USD,3.2,3283,https://www.amazon.com/dp/B07MZDNBDJ,https://m.media-amazon.com/images/I/71CCFMM6CCL._AC_UY654_FMwebp_QL65_.jpg,1,$22.99,False,False,True,,False,300+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",True,,,
B0CLLV68VK,Xiaomi Redmi Note 13 PRO 5G + 4G LTE (256GB + 8GB) 6.67&quot; 200MP Triple (Tmobile Mint Tello &amp; Global) Global Bands Unlocked + (Fast Car Dual Charger Bundle) (Midnight Black (Global ROM)),$283.69,,USD,4.6,934,https://www.amazon.com/dp/B0CLLV68VK,https://m.media-amazon.com/images/I/71ZjanVe7oL._AC_UY654_FMwebp_QL65_.jpg,1,$283.69,False,False,True,Only 11 left in stock - order soon.,False,300+ bought in past month,"FREE delivery Tue, Sep 24 Only 11 left in stock - order soon.",True,,,
B09PFC2DVD,Motorola Moto G Stylus | 2022 | 2-Day battery | Unlocked| Made for US by Motorola | 6/128GB | 50MP Camera | Twilight Blue,$169.00,,USD,4.2,2396,https://www.amazon.com/dp/B09PFC2DVD,https://m.media-amazon.com/images/I/612yrAXpo-L._AC_UY654_FMwebp_QL65_.jpg,5,$109.99,False,False,True,Only 12 left in stock - order soon.,False,50+ bought in past month,"FREE delivery Tue, Sep 24 Only 12 left in stock - order soon.",True,,,
B08MV7HWFK,"Google Pixel 5 5G, US Version, 128GB, Just Black - Unlocked (Renewed)",$154.31,$284.99,USD,3.9,2306,https://www.amazon.com/dp/B08MV7HWFK,https://m.media-amazon.com/images/I/516wyv8wYGL._AC_UY654_FMwebp_QL65_.jpg,7,$134.99,False,False,False,Only 6 left in stock - order soon.,True,200+ bought in past month,"FREE delivery Fri, Sep 27 Or fastest delivery Tomorrow, Sep 20 Only 6 left in stock - order soon.",True,,,
